cus_state,cus_city,cus_fullname,Transaction ID,paym_type,Customer ID,cus_postal,cus_gender,cus_bdate,cus_age,order_id,order_detail,order_date,order_total,order_barcode,time_id,transac_id,total_sales,total_discount,prod_id,prod_name,prod_cate,prod_price,prod_size,prod_cost,store_id-1,time_id-1,time_date,time_month,time_quater,time_year
IA,Des Moines,Elizabeth Hernandez,TS0073,Credit Card,C0073,50309,Other,22/9/2005 AD,19,OR0073,"STOCKSUND, MINNEN, BEKANT, LIDKULLEN, NANNARP, HAVSTA",7/2/2022 AD,6,5360f18e00073,TM0073,TS0073,1183,81,PD1045,YNGVAR,Café furniture,395,Medium,390,S1045,TM0073,7,2,Q1,2022
CT,Hartford,Jessica Moore,TS0074,Debit Card,C0074,06103,Other,23/9/1990 AD,34,OR0074,"GRÃ–NADAL, EKET, IKEA PS 2012 / JANINGE, LÃ…NGFJÃ„LL, GAMLARED / LERHAMN",28/4/2022 AD,5,5360f18e00074,TM0074,TS0074,4097,73,PD1902,HÅLLÖ,Outdoor furniture,245,Big,235,S1902,TM0074,28,4,Q2,2022
AL,Montgomery,James Lopez,TS0075,Debit Card,C0075,36104,Female,16/8/2005 AD,19,OR0075,SLÃ„HULT/DALSHULT / LEIFARNE,10/5/2022 AD,1,5360f18e00075,TM0075,TS0075,4919,97,PD0087,MALM,Beds,549,Medium,540,S0087,TM0075,10,5,Q2,2022
NE,Lincoln,John Thomas,TS0076,Cash,C0076,68508,Male,11/8/1984 AD,40,OR0076,"IKEA PS, GAMLARED / STEFAN, STEFAN, SUNNEA, Ã–VRARYD / JANINGE, IVAR",23/8/2021 AD,6,5360f18e00076,TM0076,TS0076,3707,99,PD0605,EKET,Bookcases & shelving units,270,Medium,262,S0605,TM0076,23,8,Q3,2021
AL,Montgomery,Mary Gonzalez,TS0077,Debit Card,C0077,36104,Female,8/6/1999 AD,25,OR0077,"INGATORP / SAKARIAS, STUK, SMÃ…STAD, BAGGANÃ„S, NORRÃ…KER / RÃ–NNINGE, GISTAD, MÃ–RBYLÃ…NGA / BERNHARD, STOCKSUND, EKEDALEN / EKEDALEN",16/11/2021 AD,9,5360f18e00077,TM0077,TS0077,1707,78,PD1854,GONATT,Nursery furniture,1095,Medium,1094,S1854,TM0077,16,11,Q4,2021
NY,Albany,James Martinez,TS0078,Credit Card,C0078,12207,Male,5/2/1988 AD,36,OR0078,"ULRIKSBERG, NORBERG / NISSE, BERNHARD, ROTHULT, BILLY / BOTTNA, BILLY / MORLIDEN, SAGSTUA, GLASSVIK, NORBERG, KALLAX",11/1/2019 AD,10,5360f18e00078,TM0078,TS0078,1568,68,PD0530,SEKTION,Bookcases & shelving units,24,Big,17,S0530,TM0078,11,1,Q1,2019
TN,Nashville,Charles Lopez,TS0079,Cash,C0079,37219,Other,27/3/1992 AD,32,OR0079,"BENÃ–, TÃ„RENDÃ– / ADDE, EKEDALEN / BERNHARD, GRÃ–NLID",10/10/2020 AD,4,5360f18e00079,TM0079,TS0079,1852,57,PD0471,SEKTION,Bookcases & shelving units,360,Small,356,S0471,TM0079,10,10,Q4,2020
LA,Baton Rouge,Jessica Miller,TS0080,Credit Card,C0080,70801,Other,18/12/2003 AD,21,OR0080,"BALSBERGET, NORRÃ…KER / NORRARYD, TRANARÃ–, GÃ…RÃ–, KLACKBERG, NOMINELL",27/6/2021 AD,6,5360f18e00080,TM0080,TS0080,3968,84,PD1967,KUDDARNA,Outdoor furniture,15,Medium,12,S1967,TM0080,27,6,Q2,2021
OH,Columbus,Elizabeth Thomas,TS0081,Credit Card,C0081,43215,Female,28/10/2006 AD,18,OR0081,"MELLTORP / ADDE, STOCKSUND, RÃ–NNINGE, VISTHUS, ALGOT, CIRKUSTÃ„LT",29/8/2019 AD,6,5360f18e00081,TM0081,TS0081,2580,74,PD0564,HÖGBO,Bookcases & shelving units,65,Big,63,S0564,TM0081,29,8,Q3,2019
IA,Des Moines,Michael Johnson,TS0082,Cash,C0082,50309,Male,13/11/1995 AD,29,OR0082,"BLÃ…KULLEN, GNEDBY, GUNDE, RYDEBÃ„CK/BACKARYD / JANINGE, BESTÃ…, FREKVENS, KOLON",18/4/2022 AD,7,5360f18e00082,TM0082,TS0082,2261,77,PD0992,LIXHULT,Cabinets & cupboards,287,Small,281,S0992,TM0082,18,4,Q2,2022
MA,Boston,Robert Hernandez,TS0083,Credit Card,C0083,02108,Other,12/1/1984 AD,40,OR0083,"INGATORP / INGOLF, KALLRÃ–R, VITVAL, HEJNE, GNEDBY, MILLBERGET, JULES, INGATORP / SAKARIAS, NÃ„MMARÃ–",4/8/2021 AD,9,5360f18e00083,TM0083,TS0083,3150,91,PD1330,STOLJAN,Chairs,220,Big,215,S1330,TM0083,4,8,Q3,2021
ID,Boise,David Garcia,TS0084,Cash,C0084,83702,Other,20/11/1999 AD,25,OR0084,RENBERGET,20/4/2023 AD,1,5360f18e00084,TM0084,TS0084,1676,91,PD0870,HÄLLAN,Cabinets & cupboards,1575,Big,1568,S0870,TM0084,20,4,Q2,2023
AK,Juneau,Patricia Williams,TS0085,Cash,C0085,99801,Other,1/3/2000 AD,24,OR0085,"SOLLERÃ–N, GONATT, FYRESDAL",3/3/2021 AD,3,5360f18e00085,TM0085,TS0085,1172,63,PD1966,NÄMMARÖ,Outdoor furniture,275,Small,265,S1966,TM0085,3,3,Q1,2021
LA,Baton Rouge,Karen Smith,TS0086,Cash,C0086,70801,Other,17/2/2003 AD,21,OR0086,"KROKHOLMEN, ALGOT / BROR, MELLTORP / NILSOVE, FJÃ„LLBO, BILLY / BOTTNA",13/5/2019 AD,5,5360f18e00086,TM0086,TS0086,2513,70,PD1257,LANDSKRONA,Chairs,2500,Small,2494,S1257,TM0086,13,5,Q2,2019
KY,Frankfort,Sarah Jones,TS0087,Cash,C0087,40601,Other,6/6/1996 AD,28,OR0087,"HUSARÃ–, TERJE, NILSOLLE, SLÃ„KT, RIMFORSA, GNEDBY, DETOLF",14/8/2020 AD,7,5360f18e00087,TM0087,TS0087,3144,91,PD0429,BILLY,Bookcases & shelving units,99,Small,89,S0429,TM0087,14,8,Q3,2020
TX,Austin,Patricia Moore,TS0088,Credit Card,C0088,78701,Other,20/4/1990 AD,34,OR0088,"FYRESDAL, ENETRI, SOLLERÃ–N",12/8/2021 AD,3,5360f18e00088,TM0088,TS0088,3866,97,PD1299,HENRIKSDAL,Chairs,70,Big,65,S1299,TM0088,12,8,Q3,2021
FL,Tallahassee,Michael Anderson,TS0089,Debit Card,C0089,32301,Female,12/10/2007 AD,17,OR0089,"BINGSTA, TULLSTA, TÃ„RENDÃ– / ADDE, GLADSTAD, BUSA, NORBERG, EKEDALEN, MYDAL, LEIFARNE",15/3/2022 AD,9,5360f18e00089,TM0089,TS0089,3152,76,PD0994,HAVSTA,Cabinets & cupboards,100,Big,90,S0994,TM0089,15,3,Q1,2022
MS,Jackson,Michael Moore,TS0090,Cash,C0090,39201,Other,30/8/2004 AD,20,OR0090,"NOMINELL, HILLARED, EDVALLA, NOLMYRA, EKOLSUND, ODGER, Ã„PPLARÃ–",20/6/2023 AD,7,5360f18e00090,TM0090,TS0090,4362,88,PD0850,HAVSTA,Cabinets & cupboards,1550,Big,1549,S0850,TM0090,20,6,Q2,2023
CT,Hartford,James Martin,TS0091,Cash,C0091,06103,Other,1/9/1986 AD,38,OR0091,"LÃ…NGFJÃ„LL, RYDEBÃ„CK/BACKARYD / JANINGE, KLACKBERG",16/6/2021 AD,3,5360f18e00091,TM0091,TS0091,4052,84,PD1543,MALM,Chests of drawers & drawer units,495,Small,485,S1543,TM0091,16,6,Q2,2021
IN,Indianapolis,Joseph Brown,TS0092,Cash,C0092,46204,Female,22/6/1984 AD,40,OR0092,"VEVELSTAD, VÃ„STANBY/VÃ„STANÃ… / BERNHARD, MELLTORP / NISSE, IKEA PS",8/6/2019 AD,4,5360f18e00092,TM0092,TS0092,2552,75,PD0858,HAVSTA,Cabinets & cupboards,1295,Medium,1294,S0858,TM0092,8,6,Q2,2019
NY,Albany,Mary Smith,TS0093,Credit Card,C0093,12207,Female,31/8/1982 AD,42,OR0093,"TROGEN, IKEA PS LÃ–MSK, MALSJÃ–, NILSOVE, EKEDALEN / TOBIAS, INGATORP / INGOLF, MELLTORP / NILSOVE, MARIUS, HILLARED",23/8/2021 AD,9,5360f18e00093,TM0093,TS0093,4114,65,PD0543,BESTÅ,Bookcases & shelving units,351,Small,347,S0543,TM0093,23,8,Q3,2021
NJ,Trenton,Jennifer Davis,TS0094,Debit Card,C0094,08608,Male,22/3/1992 AD,32,OR0094,"SVALNÃ„S, HÃ„LLAN, REGISSÃ–R, GISTAD, NORDMELA, LISABO / SVENBERTIL, MILSBO",13/9/2023 AD,7,5360f18e00094,TM0094,TS0094,3371,51,PD0316,EKENABBEN,Bookcases & shelving units,49,Medium,39,S0316,TM0094,13,9,Q3,2023
AK,Juneau,Michael Jackson,TS0095,Debit Card,C0095,99801,Male,20/12/2007 AD,17,OR0095,"AGEN, SELSVIKEN",16/3/2021 AD,2,5360f18e00095,TM0095,TS0095,4697,94,PD1974,MAMMUT,Outdoor furniture,29,Big,28,S1974,TM0095,16,3,Q1,2021
NH,Concord,Patricia Jackson,TS0096,Debit Card,C0096,03301,Other,24/12/2002 AD,22,OR0096,MARKUS,22/9/2021 AD,1,5360f18e00096,TM0096,TS0096,3222,69,PD1216,UTTER,Chairs,25,Small,21,S1216,TM0096,22,9,Q3,2021
RI,Providence,Joseph Jones,TS0097,Cash,C0097,02903,Male,15/8/1986 AD,38,OR0097,"ANTILOP, ADDE, BRIMNES, IVAR, TUFFING, MÃ–CKELBY / FANBYN",9/4/2021 AD,6,5360f18e00097,TM0097,TS0097,4066,92,PD1871,TROFAST,Nursery furniture,165,Medium,159,S1871,TM0097,9,4,Q2,2021
TX,Austin,Susan Garcia,TS0098,Credit Card,C0098,78701,Male,17/6/1989 AD,35,OR0098,"MÃ–RBYLÃ…NGA / ODGER, NORRÃ…KER / NORRARYD",19/3/2022 AD,2,5360f18e00098,TM0098,TS0098,3759,84,PD1352,BRORINGE,Chairs,95,Big,88,S1352,TM0098,19,3,Q1,2022
HI,Honolulu,Thomas Martinez,TS0099,Credit Card,C0099,96813,Other,19/11/1996 AD,28,OR0099,"EKEDALEN / EKEDALEN, LYCKSELE LÃ–VÃ…S, GNEDBY",27/5/2022 AD,3,5360f18e00099,TM0099,TS0099,1521,52,PD0925,HÄLLAN,Cabinets & cupboards,2775,Medium,2774,S0925,TM0099,27,5,Q2,2022
DE,Dover,Jennifer Rodriguez,TS0100,Cash,C0100,19901,Female,7/12/1995 AD,29,OR0100,"GISTAD, NORDEN / RÃ…SKOG, TROLLBERGET, VÃ„STANBY/VÃ„STANÃ… / LEIFARNE",16/12/2021 AD,4,5360f18e00100,TM0100,TS0100,4342,53,PD1828,TROFAST,Nursery furniture,5,Medium,-5,S1828,TM0100,16,12,Q4,2021
PA,Harrisburg,Joseph Thomas,TS0101,Credit Card,C0101,17101,Male,8/11/1997 AD,27,OR0101,"RIKSVIKEN, BILLSBRO, GRÃ–NADAL, STORÃ…, SKOGSTORP, NORDVIKEN / HENRIKSDAL, AGAM, STIG",31/5/2020 AD,8,5360f18e00101,TM0101,TS0101,1307,77,PD1746,STUVA,Children's furniture,175,Medium,169,S1746,TM0101,31,5,Q2,2020
OK,Oklahoma City,Barbara Miller,TS0102,Cash,C0102,73102,Other,2/2/1997 AD,27,OR0102,INGATORP / INGOLF,5/1/2021 AD,1,5360f18e00102,TM0102,TS0102,4041,65,PD1099,VEDBO,Chairs,975,Big,972,S1099,TM0102,5,1,Q1,2021
PA,Harrisburg,Sarah Wilson,TS0103,Credit Card,C0103,17101,Female,13/3/2001 AD,23,OR0103,"LANDSKRONA, TERJE, NORNA",28/5/2021 AD,3,5360f18e00103,TM0103,TS0103,4184,51,PD1306,LISABO / ODGER,Chairs,1875,Small,1866,S1306,TM0103,28,5,Q2,2021
FL,Tallahassee,Barbara Martin,TS0104,Debit Card,C0104,32301,Male,23/12/2004 AD,20,OR0104,"TERJE, KYRRE",2/1/2021 AD,2,5360f18e00104,TM0104,TS0104,3604,95,PD1484,NORDVIKEN / NORDVIKEN,Chairs,3345,Medium,3341,S1484,TM0104,2,1,Q1,2021
CT,Hartford,Jennifer Johnson,TS0105,Credit Card,C0105,06103,Female,14/11/2007 AD,17,OR0105,"BRORINGE, EDVALLA, HARRY, LÃ„CKÃ–, LOMMARP",29/9/2020 AD,5,5360f18e00105,TM0105,TS0105,1688,99,PD1294,EKEDALEN / EKEDALEN,Chairs,2345,Small,2340,S1294,TM0105,29,9,Q3,2020
DE,Dover,David Anderson,TS0106,Cash,C0106,19901,Female,13/6/1998 AD,26,OR0106,"LANEBERG / SVENBERTIL, MARIUS, Ã–RFJÃ„LL, STUVA, STUVA / FRITIDS, BLÃ…MES, STRANDMON, MÃ–RBYLÃ…NGA / ODGER, LILLHÃ–JDEN, ODDBJÃ–RG",2/6/2021 AD,10,5360f18e00106,TM0106,TS0106,1042,64,PD0394,RUNMARÖ,Bookcases & shelving units,99.99,Small,90.99,S0394,TM0106,2,6,Q2,2021
IN,Indianapolis,Robert Lopez,TS0107,Credit Card,C0107,46204,Female,19/8/1987 AD,37,OR0107,"FUSION, LÃ…NGFJÃ„LL, MÃ–CKELBY / NORRARYD, TERJE",20/1/2021 AD,4,5360f18e00107,TM0107,TS0107,2905,55,PD1015,EKET,Cabinets & cupboards,777,Medium,775,S1015,TM0107,20,1,Q1,2021
WA,Olympia,David Thomas,TS0108,Credit Card,C0108,98501,Female,12/1/2000 AD,24,OR0108,"MARKUS, GÃ…RÃ– / FREDÃ–N, NORNA, INGATORP / SAKARIAS, MARIUS, BORTBERG, MARTIN, MALSJÃ–, MELLTORP / MARIUS, MAMMUT",28/6/2019 AD,10,5360f18e00108,TM0108,TS0108,4012,73,PD0040,DANDERYD / INGOLF,Bar furniture,579.99,Big,578.99,S0040,TM0108,28,6,Q2,2019
UT,Salt Lake City,Barbara Lopez,TS0109,Credit Card,C0109,84111,Male,15/10/1991 AD,33,OR0109,"LANEBERG / KARLJAN, TROFAST, TOBIAS",29/5/2020 AD,3,5360f18e00109,TM0109,TS0109,3999,74,PD1374,MELLTORP / TEODORES,Chairs,499,Small,489,S1374,TM0109,29,5,Q2,2020
TX,Austin,Linda Jones,TS0110,Credit Card,C0110,78701,Other,23/2/1987 AD,37,OR0110,"TOSTERÃ–, GRIMSBU, GRUVBYN, MILLBERGET, IKEA PS 2012 / TEODORES, MALINDA, NORDVIKEN / LEIFARNE",23/7/2020 AD,7,5360f18e00110,TM0110,TS0110,4735,82,PD0879,IDÅSEN,Cabinets & cupboards,1495,Big,1493,S0879,TM0110,23,7,Q3,2020
NY,Albany,William Wilson,TS0111,Credit Card,C0111,12207,Other,22/2/1995 AD,29,OR0111,"RÃ…DVIKEN, SLÃ„KT, OXBERG, NORRARYD, TYSSEDAL, STENSELE",17/5/2019 AD,6,5360f18e00111,TM0111,TS0111,1031,78,PD1944,BOCKÖN,Outdoor furniture,129,Medium,121,S1944,TM0111,17,5,Q2,2019
MN,Saint Paul,William Thomas,TS0112,Debit Card,C0112,55102,Other,18/12/1998 AD,26,OR0112,HÃ…VERUD / STIG,3/6/2019 AD,1,5360f18e00112,TM0112,TS0112,1519,63,PD1697,TROFAST,Children's furniture,275,Big,272,S1697,TM0112,3,6,Q2,2019
MT,Helena,Karen Moore,TS0113,Debit Card,C0113,59601,Other,22/9/1999 AD,25,OR0113,"BOLMEN, TINGBY / LEIFARNE, AGEN, VÃ„STANBY/VÃ„STANÃ… / LEIFARNE, INGATORP / HENRIKSDAL, Ã–STERNÃ„S, KULLEN, TOMMARYD",2/4/2021 AD,8,5360f18e00113,TM0113,TS0113,3854,89,PD0600,BESTÅ,Bookcases & shelving units,58,Big,50,S0600,TM0113,2,4,Q2,2021
CO,Denver,Karen Hernandez,TS0114,Credit Card,C0114,80202,Female,14/12/1998 AD,26,OR0114,"EKEDALEN, BILLSBRO, VASSVIKEN, VADHOLMA, SNILLE",26/3/2021 AD,5,5360f18e00114,TM0114,TS0114,1594,96,PD0007,FRANKLIN,Bar furniture,35,Small,30,S0007,TM0114,26,3,Q1,2021
OR,Salem,Barbara Moore,TS0115,Cash,C0115,97301,Other,14/6/1991 AD,33,OR0115,"TROGEN, DELAKTIG, MALM, GLADSTAD, LAPPVIKEN, IKEA PS, INGATORP / INGOLF, LISABO / JANINGE, ORRNÃ„S, BUSSAN",10/11/2020 AD,10,5360f18e00115,TM0115,TS0115,3880,83,PD0977,LIXHULT,Cabinets & cupboards,244,Medium,243,S0977,TM0115,10,11,Q4,2020
OH,Columbus,Elizabeth Anderson,TS0116,Credit Card,C0116,43215,Other,25/1/2008 AD,16,OR0116,"LYCKSELE LÃ–VÃ…S, FYRESDAL, PLATSA, MELLTORP / TEODORES, MÃ–RBYLÃ…NGA / BERNHARD",22/6/2023 AD,5,5360f18e00116,TM0116,TS0116,1975,71,PD1549,KULLEN,Chests of drawers & drawer units,199,Small,194,S1549,TM0116,22,6,Q2,2023
ID,Boise,Joseph Johnson,TS0117,Credit Card,C0117,83702,Male,3/11/1980 AD,44,OR0117,"VÃ„STANBY/VÃ„STANÃ… / BERNHARD, SOLGUL, LAIVA, LOMMARP, NORDVIKEN / NORRARYD, UTÃ…KER, BÃ–RJE, STIG, HYLLIS, FINNALA",7/12/2023 AD,10,5360f18e00117,TM0117,TS0117,1072,90,PD0349,MUSKAN,Bookcases & shelving units,49.99,Big,42.99,S0349,TM0117,7,12,Q4,2023
NY,Albany,Patricia Taylor,TS0118,Cash,C0118,12207,Other,8/7/1994 AD,30,OR0118,"NORDKISA, UTTER, TRANARÃ–, BUSA",13/2/2021 AD,4,5360f18e00118,TM0118,TS0118,4014,51,PD1314,KOLON,Chairs,150,Small,148,S1314,TM0118,13,2,Q1,2021
NY,Albany,Barbara Martinez,TS0119,Debit Card,C0119,12207,Male,26/2/1983 AD,41,OR0119,"ENERYDA, MASTHOLMEN, ALGOT, BERGMUND, LYCKSELE, GERSBY",11/12/2021 AD,6,5360f18e00119,TM0119,TS0119,4179,88,PD0607,SIBBHULT,Bookcases & shelving units,1,Medium,-6,S0607,TM0119,11,12,Q4,2021
WV,Charleston,Susan Lopez,TS0120,Credit Card,C0120,25301,Female,11/1/1999 AD,25,OR0120,"TINGBY / LEIFARNE, GRÃ–NADAL",27/6/2021 AD,2,5360f18e00120,TM0120,TS0120,4169,96,PD0346,VADHOLMA,Bookcases & shelving units,81,Small,75,S0346,TM0120,27,6,Q2,2021
VA,Richmond,Linda Williams,TS0121,Cash,C0121,23219,Female,8/3/2003 AD,21,OR0121,"SVENBERTIL, VITTSJÃ–, TERJE, VEVELSTAD, PLATSA, SÃ–DERHAMN, SJÃ„LLAND, TORSBY / BERNHARD, LACK, NILSOVE",11/6/2022 AD,10,5360f18e00121,TM0121,TS0121,3095,89,PD0606,BILLY / OXBERG,Bookcases & shelving units,378,Medium,373,S0606,TM0121,11,6,Q2,2022
MN,Saint Paul,Charles Rodriguez,TS0122,Debit Card,C0122,55102,Female,30/6/1994 AD,30,OR0122,"LISABO / RÃ–NNINGE, BRUSALI",11/10/2023 AD,2,5360f18e00122,TM0122,TS0122,4038,87,PD0889,KALLRÖR,Cabinets & cupboards,25,Medium,17,S0889,TM0122,11,10,Q4,2023
WY,Cheyenne,Sarah Thomas,TS0123,Debit Card,C0123,82001,Male,23/4/1983 AD,41,OR0123,RÃ…SKOG,4/8/2023 AD,1,5360f18e00123,TM0123,TS0123,4485,99,PD1506,RYDEBÄCK/BACKARYD / JANINGE,Chairs,1395,Small,1385,S1506,TM0123,4,8,Q3,2023
LA,Baton Rouge,Richard Jones,TS0124,Credit Card,C0124,70801,Female,28/10/1986 AD,38,OR0124,"BUSUNGE, LAIVA, SOLGUL, VÃ„STANBY/VÃ„STANÃ… / BERNHARD, SUNNEA, ANTILOP, FREDÃ–N, TARVA, NORDEN / RÃ…SKOG, STUBBARP",22/10/2022 AD,10,5360f18e00124,TM0124,TS0124,2770,80,PD1033,LEIFARNE,Café furniture,275,Small,273,S1033,TM0124,22,10,Q4,2022
DE,Dover,Linda Jones,TS0125,Cash,C0125,19901,Female,4/3/2004 AD,20,OR0125,"MINNEN, STUVA / FRITIDS, TERJE, BERGMUND, MYDAL, HEMNES, STACKHOLMEN, VÃ„DDÃ–, TOMMARYD, LIDHULT",4/6/2022 AD,10,5360f18e00125,TM0125,TS0125,4812,83,PD1481,EKEDALEN / EKEDALEN,Chairs,1245,Medium,1242,S1481,TM0125,4,6,Q2,2022
WI,Madison,Susan Moore,TS0126,Credit Card,C0126,53703,Male,9/2/1982 AD,42,OR0126,"EKEDALEN / LEIFARNE, FRIHETEN, DETOLF",11/8/2020 AD,3,5360f18e00126,TM0126,TS0126,4033,99,PD1465,INGATORP / INGOLF,Chairs,2725,Big,2720,S1465,TM0126,11,8,Q3,2020
IA,Des Moines,David Smith,TS0127,Credit Card,C0127,50309,Other,8/9/2002 AD,22,OR0127,"VEBERÃ–D, PELLO, MÃ–RBYLÃ…NGA / TOSSBERG, GAMLARED / LERHAMN, SVENARNE, LISABO / SVENBERTIL, IKEA PS GULLHOLMEN, TORSBY / VOLFGANG, TULLSTA",5/2/2020 AD,9,5360f18e00127,TM0127,TS0127,3135,51,PD0584,KALLAX,Bookcases & shelving units,494.99,Big,485.99,S0584,TM0127,5,2,Q1,2020
ID,Boise,David Lopez,TS0128,Credit Card,C0128,83702,Male,31/5/1996 AD,28,OR0128,"TIMMERVIKEN, DJUPVIK",10/7/2019 AD,2,5360f18e00128,TM0128,TS0128,1786,84,PD1289,JANINGE,Chairs,180,Medium,171,S1289,TM0128,10,7,Q3,2019
OR,Salem,Robert Moore,TS0129,Debit Card,C0129,97301,Other,2/6/1986 AD,38,OR0129,"TULLSTA, LAIVA, NORRÃ…KER / NORRARYD, SVANÃ–, HELMER, MÃ–CKELBY / FANBYN, NILSERIK, LISABO / SVENBERTIL, VEVELSTAD, LISABO / JANINGE",20/10/2019 AD,10,5360f18e00129,TM0129,TS0129,3416,87,PD1692,FLISAT,Children's furniture,139,Small,130,S1692,TM0129,20,10,Q4,2019
AL,Montgomery,Charles Wilson,TS0130,Cash,C0130,36104,Male,18/6/1988 AD,36,OR0130,"REMSTA, NORRÃ…KER / NORRARYD, LILLHÃ–JDEN, ROTHULT",1/8/2019 AD,4,5360f18e00130,TM0130,TS0130,3536,98,PD0607,SIBBHULT,Bookcases & shelving units,1,Medium,-6,S0607,TM0130,1,8,Q3,2019
NY,Albany,Patricia Martin,TS0131,Cash,C0131,12207,Other,17/9/1990 AD,34,OR0131,"GRÃ–NLID, LISABO / SVENBERTIL, FREKVENS, JUSTINA, MÃ–CKELBY / FANBYN, BRIMNES, LAPPVIKEN, HENRIKSDAL, SKÃ…DIS, SKÃ–TSAM",6/10/2022 AD,10,5360f18e00131,TM0131,TS0131,1839,71,PD0662,BESTÅ,Bookcases & shelving units,2635,Medium,2629,S0662,TM0131,6,10,Q4,2022
NY,Albany,Elizabeth Miller,TS0132,Cash,C0132,12207,Male,5/12/1983 AD,41,OR0132,"VIMUND, HILLARED, VALLENTUNA, UTTER, KOLON",20/3/2020 AD,5,5360f18e00132,TM0132,TS0132,4796,61,PD1768,TROFAST,Children's furniture,200,Small,194,S1768,TM0132,20,3,Q1,2020
HI,Honolulu,William Moore,TS0133,Credit Card,C0133,96813,Male,20/1/1998 AD,26,OR0133,"BRUSEN, LOBERGET / BLYSKÃ„R, KLEPPSTAD, STRANDMON, BERNHARD, LÃ„CKÃ–, BRYGGJA, MARKERAD, KOARP",6/8/2023 AD,9,5360f18e00133,TM0133,TS0133,2464,89,PD0622,ALGOT,Bookcases & shelving units,383.8,Big,374.8,S0622,TM0133,6,8,Q3,2023
CT,Hartford,Michael Hernandez,TS0134,Debit Card,C0134,06103,Female,12/9/1994 AD,30,OR0134,"ERIK, TIMMERVIKEN, STRÃ…FLY, MICKE, STOLJAN, KLEPPSTAD, BOTTNA",9/4/2023 AD,7,5360f18e00134,TM0134,TS0134,3677,61,PD1899,SOLLERÖN,Outdoor furniture,4783,Big,4777,S1899,TM0134,9,4,Q2,2023
NY,Albany,Susan Hernandez,TS0135,Cash,C0135,12207,Male,3/12/2002 AD,22,OR0135,"ORRNÃ„S, STRÃ…FLY, KALLRÃ–R, FIXA, BRIMNES, VIMUND",8/9/2021 AD,6,5360f18e00135,TM0135,TS0135,3595,89,PD0360,VIHALS,Bookcases & shelving units,199,Big,194,S0360,TM0135,8,9,Q3,2021
TX,Austin,William Jones,TS0136,Debit Card,C0136,78701,Female,2/12/2008 AD,16,OR0136,"TINGBY / LEIFARNE, SOLGUL, RAST, KOLON, STEFAN",7/12/2022 AD,5,5360f18e00136,TM0136,TS0136,4775,75,PD0367,BERGSHULT / TOMTHULT,Bookcases & shelving units,31,Big,26,S0367,TM0136,7,12,Q4,2022
HI,Honolulu,Joseph Miller,TS0137,Cash,C0137,96813,Female,28/7/1999 AD,25,OR0137,"BINGSTA, SJÃ„LLAND, LIDKULLEN, UPPLEVA, BLECKBERGET, NORDKISA, FLINTAN, IDANÃ„S",19/7/2023 AD,8,5360f18e00137,TM0137,TS0137,3599,61,PD0325,KALLAX,Bookcases & shelving units,159.99,Small,150.99,S0325,TM0137,19,7,Q3,2023
OR,Salem,Thomas Williams,TS0138,Debit Card,C0138,97301,Other,23/11/2001 AD,23,OR0138,"MALM, TUFFING, LURÃ–Y, LACK, EKEDALEN / LEIFARNE, JUSTINA, FINNALA, FÃ„RLÃ–V, DIETMAR",25/1/2023 AD,9,5360f18e00138,TM0138,TS0138,3527,80,PD0997,HISHULT,Cabinets & cupboards,35,Medium,33,S0997,TM0138,25,1,Q1,2023
SC,Columbia,Joseph Garcia,TS0139,Cash,C0139,29201,Male,21/7/1990 AD,34,OR0139,"TUFJORD, LIDKULLEN, FLINTAN / NOMINELL, MINNEN, FÃ–RSIKTIG, HACKÃ…S, FLISAT",9/2/2023 AD,7,5360f18e00139,TM0139,TS0139,4359,97,PD1355,TORSBY / BERNHARD,Chairs,3875,Small,3874,S1355,TM0139,9,2,Q1,2023
NH,Concord,Thomas Garcia,TS0140,Credit Card,C0140,03301,Other,28/12/2001 AD,23,OR0140,"RAST, STACKHOLMEN",29/6/2021 AD,2,5360f18e00140,TM0140,TS0140,4737,67,PD1209,SAKARIAS,Chairs,175,Small,166,S1209,TM0140,29,6,Q2,2021
OR,Salem,Richard Martinez,TS0141,Cash,C0141,97301,Other,6/4/2002 AD,22,OR0141,"NORNA, MYDAL, RIKSVIKEN, VASSVIKEN, NORSBORG, SOLGUL, GULLIVER, FRÃ–SÃ–N/DUVHOLMEN, KLIMPEN",28/11/2019 AD,9,5360f18e00141,TM0141,TS0141,3677,58,PD1203,VIPPÄRT,Chairs,29,Big,22,S1203,TM0141,28,11,Q4,2019
MA,Boston,Susan Wilson,TS0142,Debit Card,C0142,02108,Male,7/4/1993 AD,31,OR0142,"Ã–NSKLIG, SKUBB, DIETMAR, BRORINGE, NORDVIKEN / RÃ–NNINGE, MÃ–RBYLÃ…NGA / LEIFARNE",11/1/2023 AD,6,5360f18e00142,TM0142,TS0142,2682,65,PD1203,VIPPÄRT,Chairs,29,Big,22,S1203,TM0142,11,1,Q1,2023
GA,Atlanta,Jennifer Taylor,TS0143,Cash,C0143,30301,Other,1/6/2008 AD,16,OR0143,"OXBERG, HELMER, VIPPÃ„RT, KURA, BLÃ…MES, ROTHULT, SKUBB, LIDHULT, MAMMUT",12/7/2021 AD,9,5360f18e00143,TM0143,TS0143,2514,73,PD1845,TROFAST,Nursery furniture,365,Small,358,S1845,TM0143,12,7,Q3,2021
